chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr11	72180000	72185000	chr11	72290000	72295000	0,0,0	2.8667352	0.94983315	2.0499063	0.7200531	0.97235435	2.3526635	0.34126493	2.9927106
chr11	67420000	67425000	chr11	67480000	67485000	0,0,0	1.9835643	0.9414515	1.3648852	0.7885658	0.98890555	2.1372464	0.47786713	2.838194
chr11	130300000	130305000	chr11	130465000	130470000	0,0,0	2.324168	1.0	1.5018401	0.76696324	0.87428975	1.5933739	0.37957153	2.275119
chr11	122985000	122990000	chr11	123345000	123350000	0,0,0	2.7977276	0.9652991	1.9394302	1.0493877	1.0865623	2.4285498	0.5814329	3.361339
chr11	125795000	125800000	chr11	125915000	125920000	0,0,0	2.970079	1.0	1.9801135	0.86631906	1.034356	2.0477414	0.5013781	2.8178027
chr11	61100000	61105000	chr11	61155000	61160000	0,0,0	2.3230295	0.9555181	1.626166	0.79405344	1.0620948	2.4071703	0.42136613	3.1129956
chr11	110330000	110335000	chr11	111090000	111095000	0,0,0	4.825769	0.9997076	1.9094893	4.7278256	5.3204536	3.9356325	1.9030339	8.1381445
chr11	2715000	2720000	chr11	2905000	2910000	0,0,0	2.8335514	0.96854526	1.9039818	0.80773044	1.369476	2.7415817	0.4775973	3.4595642
chr11	75605000	75610000	chr11	75860000	75865000	0,0,0	3.5967913	0.9960646	2.202757	1.4687247	2.6195848	4.2327847	0.8208461	5.5383177
chr11	128040000	128045000	chr11	128700000	128705000	0,0,0	6.8624697	0.9997751	3.2717936	4.256264	4.73984	4.6173	1.6287496	8.400646
chr11	37980000	37985000	chr11	38800000	38805000	0,0,0	4.0434837	0.9979026	1.594166	3.5797458	4.0476823	2.9856794	2.3456445	6.1676755
chr11	117690000	117695000	chr11	117815000	117820000	0,0,0	3.9273431	0.99286765	2.669408	1.2117585	1.8682652	3.8665075	0.5948999	4.9436264
chr11	61240000	61245000	chr11	61290000	61295000	0,0,0	1.9371871	0.92134184	1.34043	0.7568264	0.8455734	1.8701731	0.40674087	2.5429077
chr11	27035000	27040000	chr11	27150000	27155000	0,0,0	2.5279636	1.0	1.6778747	0.83884066	0.8466715	1.6640007	0.44459218	2.409637
chr11	125935000	125940000	chr11	126025000	126030000	0,0,0	1.85349	0.92416805	1.4271339	0.5550578	0.64959633	2.086118	0.35975423	2.5795028
chr11	14955000	14960000	chr11	15225000	15230000	0,0,0	3.410101	0.9763219	1.7348758	1.6240169	2.0615132	2.3000216	0.70970833	3.7435923
chr11	7115000	7120000	chr11	7710000	7715000	0,0,0	3.5665746	0.99709266	2.2564867	1.9930483	2.3559492	4.069523	1.1245613	5.841121
chr11	7910000	7915000	chr11	8000000	8005000	0,0,0	2.7293458	1.0	1.7154351	0.7741393	0.95895374	1.6308262	0.39930922	2.31895
chr11	31650000	31655000	chr11	32195000	32200000	0,0,0	2.4746976	0.93726444	1.5129278	1.0986617	1.1322194	1.792526	0.40128142	2.769114
chr11	130310000	130315000	chr11	130575000	130580000	0,0,0	2.674337	0.95244956	1.493445	1.3019726	1.4507773	1.8889709	0.6795091	3.04628
chr11	62670000	62675000	chr11	62975000	62980000	0,0,0	4.315895	1.0	2.6809988	1.2440436	1.7537415	2.9080591	0.6523775	4.0138755
chr11	61655000	61660000	chr11	61865000	61870000	0,0,0	3.3931346	0.99657315	2.1972337	1.7369518	2.2576747	4.1327405	1.1461712	5.6766977
chr11	66180000	66185000	chr11	66605000	66610000	0,0,0	3.0513735	0.97427326	1.7159826	1.5352232	1.7355328	2.2959611	0.87166023	3.6606042
chr11	17750000	17755000	chr11	18000000	18005000	0,0,0	3.8479779	0.9894042	2.3812144	1.4262199	1.9954977	3.2800207	0.8526818	4.547772
chr11	35845000	35850000	chr11	36275000	36280000	0,0,0	2.8278906	0.96213734	2.1444945	0.79868555	0.83696246	2.5641873	0.6165256	3.2741299
chr11	44960000	44965000	chr11	45125000	45130000	0,0,0	6.7000346	0.9990427	4.0021024	1.9764814	3.3858762	5.1952343	1.0655515	6.9521065
chr11	126315000	126320000	chr11	126870000	126875000	0,0,0	3.4012144	0.9775306	1.6335102	1.9628692	2.1011927	2.051221	1.0140707	3.7959933
chr11	56880000	56885000	chr11	57015000	57020000	0,0,0	4.8172927	1.0	2.256443	2.1624718	2.5515223	2.451367	0.9726463	4.373564
chr11	12620000	12625000	chr11	12920000	12925000	0,0,0	2.7417095	0.9838905	2.040313	1.096582	1.1020857	3.1540337	0.63643783	4.128773
chr11	123280000	123285000	chr11	123345000	123350000	0,0,0	2.5544958	0.9399023	1.4661721	1.0306022	1.3566731	1.8959849	0.4977858	2.8120756
chr11	72540000	72545000	chr11	72885000	72890000	0,0,0	3.4415307	0.99762744	2.2066295	1.8149244	2.4814038	4.4311404	0.72856987	6.0444064
chr11	60130000	60135000	chr11	60385000	60390000	0,0,0	2.837117	0.97631985	1.6613741	1.3381062	1.7549533	2.5540788	0.6683407	3.7435067
chr11	111745000	111750000	chr11	111895000	111900000	0,0,0	2.1872933	0.9272266	1.3961174	0.802137	1.0800825	1.9076657	0.5917091	2.6206765
chr11	116750000	116755000	chr11	116975000	116980000	0,0,0	3.3486233	0.99571496	2.4274833	0.8082142	1.9397471	4.734785	0.63010424	5.453197
chr11	45390000	45395000	chr11	45675000	45680000	0,0,0	2.6874561	0.9820364	1.6317854	1.1314306	1.9015418	3.0141096	0.61023384	4.019826
chr11	72435000	72440000	chr11	72885000	72890000	0,0,0	2.889807	0.986426	1.847881	1.1088	1.8680854	3.3144464	0.698096	4.3000464
chr11	31500000	31505000	chr11	31830000	31835000	0,0,0	3.780852	0.9940314	1.492168	2.922279	3.383232	2.5242023	0.97546196	5.1217837
chr11	120040000	120045000	chr11	120100000	120105000	0,0,0	2.5213914	0.95716035	1.4246992	1.2595769	1.5114264	2.0309935	0.5304447	3.1506176
chr11	75945000	75950000	chr11	76030000	76035000	0,0,0	2.1442654	0.9028354	1.4939585	0.6868789	0.76143306	1.7210318	0.30443877	2.331591
chr11	68870000	68875000	chr11	69455000	69460000	0,0,0	5.787542	0.9999812	3.3815355	4.1156197	5.0111923	7.22434	1.7228746	10.8826685
chr11	36585000	36590000	chr11	36685000	36690000	0,0,0	2.3697038	1.0	1.5078222	0.6769465	0.9960147	1.7465024	0.2783899	2.3482327
chr11	74990000	74995000	chr11	75095000	75100000	0,0,0	4.678171	1.0	2.769907	1.2896125	2.0674312	3.1091254	0.67531586	4.255448
chr11	235000	240000	chr11	355000	360000	0,0,0	3.255603	0.99018437	2.0107367	1.8392181	1.8432164	2.989399	0.6997289	4.6242595
chr11	69500000	69505000	chr11	69700000	69705000	0,0,0	10.281881	1.0	5.832867	2.1714704	2.7729993	3.7771442	0.7600738	5.7073402
chr11	19095000	19100000	chr11	19575000	19580000	0,0,0	4.711856	0.9972592	2.590444	2.027703	3.1367729	4.0977116	1.1245962	5.9001145
chr11	87830000	87835000	chr11	88275000	88280000	0,0,0	3.3688235	0.99724895	1.9884042	1.735721	2.9073339	4.35353	0.81179726	5.8963933
chr11	82430000	82435000	chr11	82570000	82575000	0,0,0	2.413614	1.0	1.884877	0.23421325	0.66286653	2.0705142	0.2776682	2.2787037
chr11	108370000	108375000	chr11	108515000	108520000	0,0,0	3.2500598	0.9682865	1.9083921	1.4691538	1.491629	2.145457	0.6049655	3.4513714
chr11	103210000	103215000	chr11	103475000	103480000	0,0,0	2.917957	0.96904016	1.4093934	1.8360988	1.8894051	1.8433375	0.75835395	3.4754252
chr11	123170000	123175000	chr11	123350000	123355000	0,0,0	2.7906826	0.96186745	1.93377	0.98587334	1.0745312	2.390693	0.5219267	3.267025
chr11	5350000	5355000	chr11	5835000	5840000	0,0,0	2.798764	0.9624885	1.5812062	1.1555824	1.6541013	2.2562623	0.5375698	3.2834468
chr11	118775000	118780000	chr11	118830000	118835000	0,0,0	2.3756979	0.9548769	1.5309463	1.022806	1.2102084	2.1895213	0.48487446	3.0986824
chr11	41480000	41485000	chr11	43290000	43295000	0,0,0	5.200516	0.9975748	2.2543414	2.982101	3.8399215	3.371709	1.3638638	6.0224657
chr11	11640000	11645000	chr11	11805000	11810000	0,0,0	2.7517147	0.9411739	1.6413116	1.1191142	1.2269917	1.8386953	0.5275451	2.8334634
chr11	74725000	74730000	chr11	74960000	74965000	0,0,0	2.8253675	0.9729358	1.6676579	1.263432	1.6795086	2.486868	0.5694839	3.6099186
chr11	32740000	32745000	chr11	33100000	33105000	0,0,0	5.266385	0.99674827	2.5734794	1.7233689	3.7157183	4.1972704	1.2133366	5.729154
chr11	72435000	72440000	chr11	72500000	72505000	0,0,0	2.5345392	0.93259186	1.778519	0.6393014	0.9374751	2.1290016	0.28929076	2.6972694
chr11	30360000	30365000	chr11	30935000	30940000	0,0,0	4.6473374	0.9997369	2.6925638	2.723341	4.056364	5.8230906	1.2437238	8.243838
chr11	26000000	26005000	chr11	26285000	26290000	0,0,0	3.3161805	0.969337	1.9759845	1.2147584	1.5933188	2.4052742	0.7709687	3.4850595
chr11	43630000	43635000	chr11	43875000	43880000	0,0,0	2.3333974	0.9364213	1.4325781	1.0583823	1.133114	1.8149779	0.4710613	2.755762
chr11	128040000	128045000	chr11	128500000	128505000	0,0,0	2.9184415	0.98809284	1.8490709	1.394654	1.8395894	3.1913807	0.6077121	4.431073
chr11	65130000	65135000	chr11	65275000	65280000	0,0,0	3.2787502	0.99164414	2.246299	1.3765657	1.6661651	3.5616717	0.6185302	4.7852855
chr11	77530000	77535000	chr11	77705000	77710000	0,0,0	2.043475	0.9537513	1.2990059	0.9246212	1.2875652	2.2521563	0.5056918	3.0740416
chr11	19585000	19590000	chr11	19760000	19765000	0,0,0	4.430355	0.9954187	2.7830336	1.378145	2.4402707	4.161316	0.8091628	5.386334
chr11	32345000	32350000	chr11	32600000	32605000	0,0,0	2.81001	0.97224706	1.7722574	1.1739199	1.4816046	2.5413005	0.58865386	3.584785
chr11	4640000	4645000	chr11	5395000	5400000	0,0,0	2.9333465	0.98863024	1.6357157	1.4064294	2.391499	3.2271044	1.0610777	4.477264
chr11	31260000	31265000	chr11	31970000	31975000	0,0,0	3.1553967	0.9976171	1.7960156	2.244542	2.943554	4.044913	1.192628	6.0400615
chr11	19090000	19095000	chr11	19760000	19765000	0,0,0	2.8275268	0.96436346	1.8442324	1.1566161	1.233689	2.3066263	0.78111047	3.3347297
chr11	94890000	94895000	chr11	95435000	95440000	0,0,0	3.3839366	0.99793446	2.078013	2.9871824	3.5877485	5.771525	1.364974	8.426798
chr11	123940000	123945000	chr11	124455000	124460000	0,0,0	2.8603473	0.95038784	1.7198933	1.0604188	1.3411379	2.0612354	0.6562438	3.0038302
chr11	26315000	26320000	chr11	26665000	26670000	0,0,0	3.964199	0.98531204	2.1700804	1.9599669	2.005041	2.4789715	0.7963944	4.221164
chr11	2450000	2455000	chr11	2550000	2555000	0,0,0	5.57444	1.0	3.027634	1.514209	2.622575	3.3883922	0.83248305	4.734356
chr11	10535000	10540000	chr11	10760000	10765000	0,0,0	2.998213	0.9758318	1.9723684	0.7799768	1.6004305	3.0297923	0.5396753	3.723105
chr11	10955000	10960000	chr11	11040000	11045000	0,0,0	3.2140107	1.0	2.0363238	0.8374459	1.3292387	2.3086205	0.5301324	3.053017
chr11	75600000	75605000	chr11	76025000	76030000	0,0,0	3.9637709	0.99543566	2.256545	1.9480445	2.6533718	3.658449	0.8678859	5.390044
chr11	82610000	82615000	chr11	82870000	82875000	0,0,0	2.768261	0.9623887	1.83436	0.89623445	1.28127	2.4841375	0.5634132	3.28079
chr11	112090000	112095000	chr11	112150000	112155000	0,0,0	3.2006352	1.0	1.7867891	1.131215	1.6424733	2.193585	0.42051747	3.1991093
chr11	110070000	110075000	chr11	110245000	110250000	0,0,0	3.9069266	0.99482524	2.444702	1.5951396	2.2810578	3.8466122	0.6609784	5.264514
chr11	78130000	78135000	chr11	78275000	78280000	0,0,0	2.7045133	1.0	1.8146428	0.57288086	0.93492764	1.8664576	0.2713487	2.375685
chr11	34385000	34390000	chr11	34485000	34490000	0,0,0	2.814518	1.0	2.0073547	0.45759436	0.91867983	2.1539965	0.27815726	2.5607471
chr11	19285000	19290000	chr11	19565000	19570000	0,0,0	3.3445861	0.98383147	1.9398092	1.3639532	2.0252285	2.912712	0.68791854	4.125115
chr11	130300000	130305000	chr11	130725000	130730000	0,0,0	7.7190976	0.999999	4.063261	5.4613576	7.472833	8.933719	2.1412714	13.7882595
chr11	122490000	122495000	chr11	122650000	122655000	0,0,0	2.6333737	0.97442836	1.832132	1.1468983	1.169725	2.6471872	0.5684122	3.6666524
chr11	125030000	125035000	chr11	125215000	125220000	0,0,0	2.195776	0.96531427	1.338465	1.3322259	1.3847617	2.1775746	0.5414297	3.3617756
chr11	9875000	9880000	chr11	10345000	10350000	0,0,0	2.6648571	0.9889778	2.0496666	0.92306995	1.1646487	3.6878042	0.6060449	4.508311
chr11	133795000	133800000	chr11	134010000	134015000	0,0,0	3.903904	1.0	2.3194046	1.3989122	1.6465341	2.4557683	0.6757366	3.699246
chr11	855000	860000	chr11	1050000	1055000	0,0,0	4.988199	1.0	2.4438398	2.2092898	2.51733	2.580735	0.92417115	4.544548
chr11	2445000	2450000	chr11	2910000	2915000	0,0,0	3.6563683	0.9964193	2.2705376	1.4876899	2.5919852	4.3103986	0.8791937	5.6327896
chr11	110165000	110170000	chr11	110230000	110235000	0,0,0	1.9573079	0.910133	1.4853493	0.51563567	0.65005136	1.9513319	0.39441723	2.4096746
chr11	124830000	124835000	chr11	125295000	125300000	0,0,0	3.2301314	0.99631536	1.9790756	1.6754887	2.5537248	4.1148467	0.95522016	5.6041694
chr11	100445000	100450000	chr11	100800000	100805000	0,0,0	5.617224	0.99979705	2.6414535	3.669885	5.2038045	5.241378	1.5878345	8.503498
chr11	94350000	94355000	chr11	94690000	94695000	0,0,0	2.9275298	0.98682266	1.9629916	1.0476241	1.7051195	3.3984861	0.7147599	4.3297076
chr11	122735000	122740000	chr11	122895000	122900000	0,0,0	4.182208	1.0	2.8661065	0.996345	1.5451283	3.2699106	0.55951333	4.1555505
chr11	13975000	13980000	chr11	14270000	14275000	0,0,0	4.858038	0.99904937	2.8924775	2.6127095	3.0931041	4.6367016	1.3855801	6.9591107
chr11	94885000	94890000	chr11	96160000	96165000	0,0,0	6.2576447	0.99935454	2.5700805	3.2961187	5.116168	4.41643	1.4859514	7.346314
chr11	34610000	34615000	chr11	34910000	34915000	0,0,0	5.1780043	0.99876416	2.9841144	2.5483792	3.1591675	4.4314632	1.0233212	6.696689
chr11	44130000	44135000	chr11	44560000	44565000	0,0,0	4.5754995	0.9971801	2.5717034	2.429393	2.803185	3.7122138	0.8639622	5.871674
chr11	128750000	128755000	chr11	128820000	128825000	0,0,0	3.9815848	1.0	2.4597068	0.94787216	1.4388772	2.3602388	0.5070518	3.202792
chr11	124515000	124520000	chr11	124700000	124705000	0,0,0	3.5390692	0.978785	2.1699913	1.3743603	1.6420276	2.631791	0.732886	3.8534446
chr11	82615000	82620000	chr11	82780000	82785000	0,0,0	3.2218106	0.9685023	1.6272172	1.5970871	1.8758171	2.038566	0.564328	3.4581993
chr11	124535000	124540000	chr11	124630000	124635000	0,0,0	3.3877997	0.97828335	2.046235	1.2367592	1.7514702	2.7307303	0.48803186	3.830072
chr11	133000000	133005000	chr11	133705000	133710000	0,0,0	3.8089042	0.99891293	2.1957955	2.7754457	3.1286047	4.3579245	1.5742435	6.8249874
chr11	76910000	76915000	chr11	77260000	77265000	0,0,0	3.5077941	0.9977464	2.3829951	1.7558545	2.1762648	4.535109	1.0322984	6.0958686
chr11	117050000	117055000	chr11	117100000	117105000	0,0,0	2.050192	0.9021662	1.3625886	0.7262788	0.8551076	1.6791447	0.3320056	2.3247259
chr11	75035000	75040000	chr11	75095000	75100000	0,0,0	1.9232101	0.91639024	1.3742824	0.7306956	0.7414913	1.8323449	0.3375824	2.481852
chr11	46265000	46270000	chr11	46335000	46340000	0,0,0	2.634116	0.9401786	1.8964479	0.62740934	0.91878766	2.2589862	0.34224713	2.8166835
chr11	130090000	130095000	chr11	130765000	130770000	0,0,0	4.210645	0.9902019	2.396015	2.0353525	2.0974038	2.8168411	0.90851235	4.6260433
chr11	2055000	2060000	chr11	2170000	2175000	0,0,0	7.603966	0.99962	3.695729	3.4346411	4.6079297	4.8231883	1.4951669	7.8762026
chr11	57105000	57110000	chr11	57425000	57430000	0,0,0	3.9538388	1.0	2.230618	1.6529152	1.818587	2.4148471	0.6954991	3.8841052
chr11	124265000	124270000	chr11	124450000	124455000	0,0,0	4.063114	1.0	2.3251984	1.5873938	1.7187219	2.3482442	0.75074565	3.759261
chr11	26770000	26775000	chr11	27175000	27180000	0,0,0	7.8988976	0.99995023	4.1519203	4.360853	5.1645107	6.0332265	1.604096	9.90954
chr11	8240000	8245000	chr11	8585000	8590000	0,0,0	3.8387134	0.9973388	2.2716563	2.0819247	2.7412317	4.07899	0.9757635	5.9295897
chr11	44575000	44580000	chr11	44635000	44640000	0,0,0	2.4221392	1.0	1.5222822	0.69509053	1.0564241	1.8007369	0.3799267	2.418595
chr11	62670000	62675000	chr11	62790000	62795000	0,0,0	6.490039	1.0	4.1340775	1.2515241	2.4228628	4.262343	0.7941794	5.3748093
chr11	44955000	44960000	chr11	45355000	45360000	0,0,0	3.744798	0.9864922	1.9722153	1.7100346	2.3289225	2.7849047	0.7343682	4.3049355
chr11	92970000	92975000	chr11	93390000	93395000	0,0,0	3.3989766	0.9940611	2.1059499	1.7386757	2.178017	3.5812786	1.0331781	5.126768
chr11	111150000	111155000	chr11	111295000	111300000	0,0,0	4.2001224	0.9861558	2.7855506	1.2167336	1.6441115	3.1987917	0.51316744	4.2803326
chr11	36585000	36590000	chr11	36770000	36775000	0,0,0	4.9339056	1.0	2.4419084	1.7799609	2.4357612	2.63198	0.6837243	4.214167
chr11	116315000	116320000	chr11	116525000	116530000	0,0,0	2.3243973	0.9293737	1.3475841	1.0275455	1.2267104	1.7372531	0.48453337	2.650627
chr11	117290000	117295000	chr11	117810000	117815000	0,0,0	2.5177572	0.9611948	1.4421409	1.3841625	1.4770465	2.0191712	0.70620966	3.249538
chr11	15865000	15870000	chr11	16630000	16635000	0,0,0	3.9339764	0.9982294	1.974681	3.8180287	4.782654	5.2051616	1.6713252	8.598965
chr11	113180000	113185000	chr11	113400000	113405000	0,0,0	3.2578154	0.9752233	2.022349	0.95593446	1.713419	2.8485157	0.59436595	3.6982355
chr11	129235000	129240000	chr11	129615000	129620000	0,0,0	4.15153	0.99819887	2.3615692	2.1963828	3.1594698	4.36764	0.86508876	6.3199806
chr11	62190000	62195000	chr11	62310000	62315000	0,0,0	3.699935	0.9886411	2.611231	0.98084307	1.568504	3.6063542	0.607208	4.4782143
chr11	31130000	31135000	chr11	32190000	32195000	0,0,0	3.5506198	0.99742633	1.706317	2.5105784	3.5843832	3.7314174	1.0943291	5.9630427
chr11	33875000	33880000	chr11	33990000	33995000	0,0,0	3.638592	0.98948044	2.5671227	1.3159755	1.4378324	3.3852355	0.6130516	4.5549917
chr11	30365000	30370000	chr11	30875000	30880000	0,0,0	3.5915911	0.99587935	2.4159024	1.991928	2.916888	5.87951	1.1595968	7.6501126
chr11	8030000	8035000	chr11	8195000	8200000	0,0,0	2.768575	1.0	1.6670288	0.9662694	1.0902567	1.6719661	0.5611353	2.530872
chr11	60730000	60735000	chr11	60875000	60880000	0,0,0	2.3428273	0.9656995	1.3340521	1.393356	1.572577	2.1344059	0.5261542	3.3729444
chr11	124960000	124965000	chr11	125215000	125220000	0,0,0	3.0110598	0.9926163	1.7662066	1.734626	2.303792	3.3670964	0.71080554	4.908986
chr11	27710000	27715000	chr11	28565000	28570000	0,0,0	3.7696376	0.9993721	1.9685544	3.6019778	3.7039268	4.172129	1.8858014	7.373887
chr11	59435000	59440000	chr11	59565000	59570000	0,0,0	2.8818452	1.0	1.9336653	0.5789243	0.9546929	1.9055064	0.2892622	2.4201057
chr11	45975000	45980000	chr11	46345000	46350000	0,0,0	2.5786984	0.96346426	1.4186951	1.506042	1.5733624	1.9711032	0.5962155	3.3098073
chr11	55710000	55715000	chr11	56535000	56540000	0,0,0	5.3684406	0.9990247	2.6118968	2.9141386	4.1056685	4.3431425	1.240298	6.9334884
chr11	44745000	44750000	chr11	44915000	44920000	0,0,0	3.6842487	0.98047465	1.9754606	1.5343338	2.0855842	2.5725965	0.6602928	3.936449
chr11	126310000	126315000	chr11	127220000	127225000	0,0,0	4.323283	1.0	2.347891	1.9596312	1.9743111	2.3959053	0.9058765	4.1377997
chr11	63450000	63455000	chr11	63490000	63495000	0,0,0	1.9784204	0.9022539	1.4593166	0.5031101	0.7018884	1.8784142	0.29023886	2.3256233
chr11	17615000	17620000	chr11	17750000	17755000	0,0,0	2.8640575	0.9565729	2.0385935	0.5429275	1.1412382	2.6543946	0.4611165	3.1369967
chr11	16810000	16815000	chr11	17080000	17085000	0,0,0	3.6746714	0.9869722	2.3606508	1.4767267	1.6871608	3.0284755	0.83471775	4.341121
chr11	77935000	77940000	chr11	78095000	78100000	0,0,0	1.9827545	0.9012711	1.2935605	0.75094193	0.8821784	1.6481138	0.33244163	2.3156178
chr11	12425000	12430000	chr11	12915000	12920000	0,0,0	3.497042	0.998579	2.3678536	1.4789417	2.5687575	5.242458	0.90411335	6.5570726
chr11	45385000	45390000	chr11	45795000	45800000	0,0,0	3.6562586	0.9925577	2.244649	1.6627905	2.125187	3.4230485	0.68992716	4.9010844
chr11	59595000	59600000	chr11	59955000	59960000	0,0,0	3.3190243	0.98063856	1.6767253	1.8270731	2.136434	2.3208156	0.8104229	3.9448802
chr11	113865000	113870000	chr11	114130000	114135000	0,0,0	5.470497	0.99963415	3.3819344	2.2080529	3.617057	5.9513755	1.2662854	7.9140887
chr11	7165000	7170000	chr11	7290000	7295000	0,0,0	2.19027	0.91767114	1.322774	0.9940157	1.0484575	1.6137233	0.5095022	2.4972928
chr11	61665000	61670000	chr11	61715000	61720000	0,0,0	2.0107605	0.93328875	1.369651	0.5847329	1.0565537	2.1878996	0.30301923	2.707662
chr11	92965000	92970000	chr11	93270000	93275000	0,0,0	3.154854	0.9850813	1.7762982	1.5785222	2.0821195	2.8024466	0.85594445	4.2055774
chr11	10230000	10235000	chr11	10320000	10325000	0,0,0	2.159831	0.9146842	1.5482948	0.5790132	0.7995461	1.9469725	0.35945785	2.4616508
chr11	117815000	117820000	chr11	117925000	117930000	0,0,0	2.7485356	0.94826335	1.7617403	0.7382783	1.2924188	2.3056479	0.43596363	2.9618955
chr11	66175000	66180000	chr11	66445000	66450000	0,0,0	3.227908	0.97329676	2.1214654	1.1104057	1.3854032	2.6363177	0.72699106	3.6233454
chr11	100555000	100560000	chr11	100790000	100795000	0,0,0	3.6322255	0.99182576	1.9516281	2.087529	2.43167	2.9516845	0.9185421	4.8072658
chr11	46150000	46155000	chr11	46320000	46325000	0,0,0	2.3096898	0.92353857	1.430128	1.0049742	1.0274538	1.6779252	0.37626866	2.5712357
chr11	12065000	12070000	chr11	12300000	12305000	0,0,0	5.4790616	0.9994038	3.040806	2.6716056	3.8274903	5.0508776	1.400935	7.4256372
chr11	94695000	94700000	chr11	95505000	95510000	0,0,0	2.8367226	0.98255974	1.494401	1.8913944	2.048289	2.368154	0.95911294	4.0493937
chr11	67025000	67030000	chr11	67080000	67085000	0,0,0	2.0637581	0.9257525	1.3727604	0.7166234	1.0022398	1.9636226	0.3826657	2.6006212
chr11	7115000	7120000	chr11	7465000	7470000	0,0,0	3.246194	0.9922535	1.9681361	1.5902545	2.195231	3.447456	0.80323637	4.861016
chr11	76070000	76075000	chr11	76390000	76395000	0,0,0	2.9448683	0.95933956	1.5160431	1.3694813	1.7433639	1.9855148	0.6255805	3.2028315
chr11	12985000	12990000	chr11	13370000	13375000	0,0,0	4.034937	0.9887141	2.2664285	2.0143733	2.064102	2.694113	0.9938112	4.484667
chr11	47745000	47750000	chr11	47830000	47835000	0,0,0	2.74356	0.960412	1.5628148	1.1957481	1.5738554	2.1666772	0.5485082	3.2295647
chr11	34610000	34615000	chr11	35415000	35420000	0,0,0	3.4748282	0.9973059	1.9561036	2.402243	2.839897	3.7819939	1.1550437	5.917321
chr11	1895000	1900000	chr11	2170000	2175000	0,0,0	4.8451996	0.99827737	2.5251873	2.5148213	3.5043411	4.1291604	1.1686692	6.3645573
chr11	13790000	13795000	chr11	14270000	14275000	0,0,0	5.36443	0.9996118	3.269983	2.4080124	3.587855	5.714403	1.2604429	7.854859
chr11	4205000	4210000	chr11	4555000	4560000	0,0,0	3.66698	0.9960102	2.295782	1.818767	2.3184452	3.9078937	0.94510955	5.5245757
chr11	17400000	17405000	chr11	17525000	17530000	0,0,0	4.2962847	0.9932859	2.928512	1.4242169	1.7771134	3.7380943	0.78280467	5.0040646
chr11	44305000	44310000	chr11	44560000	44565000	0,0,0	3.8935473	0.995612	2.1020155	2.2792115	2.7639036	3.4034886	1.0678464	5.4294543
chr11	35635000	35640000	chr11	36280000	36285000	0,0,0	3.662894	0.9948174	2.4488037	1.4502484	2.0005803	3.9738743	0.81639963	5.262984
chr11	15350000	15355000	chr11	15810000	15815000	0,0,0	2.9961827	0.9856281	1.3234293	2.2889771	2.556764	2.2082763	0.8939059	4.2429223
chr11	32980000	32985000	chr11	33080000	33085000	0,0,0	2.784173	0.9522588	1.8081558	1.0130296	1.159888	2.1418056	0.55003667	3.0422764
chr11	122975000	122980000	chr11	123115000	123120000	0,0,0	5.33409	0.9978924	3.4814715	1.4895866	2.599676	4.8387723	0.6657381	6.162849
chr11	120225000	120230000	chr11	120270000	120275000	0,0,0	1.8440065	0.9140157	1.3944739	0.577826	0.64577323	1.9402218	0.28228226	2.453845
chr11	56605000	56610000	chr11	57015000	57020000	0,0,0	5.7269135	0.9983034	3.2347884	2.7589767	2.9583755	3.9273703	1.2966906	6.379794
chr11	61980000	61985000	chr11	62075000	62080000	0,0,0	2.0659318	0.9489077	1.6174792	0.45409808	0.7817947	2.5707865	0.27582625	2.9744291
chr11	118560000	118565000	chr11	118825000	118830000	0,0,0	2.5921102	0.97022206	1.7435037	1.0178602	1.2887735	2.6095865	0.4232843	3.5143511
chr11	15860000	15865000	chr11	16485000	16490000	0,0,0	2.2279198	0.97354907	1.3332137	1.1542557	1.7024127	2.6068358	0.6415368	3.6328409
chr11	115190000	115195000	chr11	115700000	115705000	0,0,0	2.7223132	0.9527612	1.7399057	0.66506886	1.3888576	2.4616835	0.4380255	3.0528557
chr11	123935000	123940000	chr11	124060000	124065000	0,0,0	2.4692862	0.920171	1.4596689	0.9389629	1.1456394	1.6934973	0.37058827	2.528131
chr11	14320000	14325000	chr11	14440000	14445000	0,0,0	2.7010138	0.9411798	2.081584	0.52429867	0.7532066	2.3675208	0.32882538	2.833564
chr11	34015000	34020000	chr11	34380000	34385000	0,0,0	2.801534	1.0	1.7723445	0.8413129	1.1666882	2.0175273	0.41808543	2.7653608
chr11	16375000	16380000	chr11	16620000	16625000	0,0,0	2.5864935	0.93327534	1.6459765	0.91276425	1.0819054	1.8961154	0.4081819	2.7074616
chr11	94250000	94255000	chr11	94330000	94335000	0,0,0	2.5649755	1.0	1.5270841	0.8261921	0.98527616	1.4773469	0.3218972	2.21174
chr11	31420000	31425000	chr11	32195000	32200000	0,0,0	2.4301472	0.9781802	1.3508174	1.2874002	2.0109725	2.6809785	0.5414612	3.8253343
chr11	46740000	46745000	chr11	47185000	47190000	0,0,0	3.0123103	0.9698428	1.5999442	1.6730237	1.7288332	2.0145626	0.65585583	3.5016947
