chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr14	47045000	47050000	chr14	47510000	47515000	0,0,0	3.0471368	0.9843855	1.517255	1.9583023	2.2843041	2.419271	1.0695908	4.159984
chr14	20820000	20825000	chr14	20875000	20880000	0,0,0	1.6914777	0.94980395	1.2735515	0.6793762	0.81544966	2.3882391	0.43815833	2.9921293
chr14	92110000	92115000	chr14	92460000	92465000	0,0,0	2.77603	0.98474085	1.5301516	1.7968785	2.034888	2.5857859	1.2576545	4.183011
chr14	59105000	59110000	chr14	59485000	59490000	0,0,0	3.5043204	0.99901825	1.9340137	2.628809	3.5355496	4.59015	1.0578113	6.9268694
chr14	61120000	61125000	chr14	61190000	61195000	0,0,0	2.7921567	0.96872306	2.0238624	0.64991915	1.1648831	2.8875282	0.4209306	3.465234
chr14	70550000	70555000	chr14	70785000	70790000	0,0,0	2.4046123	0.97308314	1.6592776	0.8880961	1.3069263	2.8259575	0.4864663	3.6153762
chr14	29230000	29235000	chr14	30215000	30220000	0,0,0	3.4616702	0.9878938	2.1504347	1.5740957	1.8256915	3.0153	0.887673	4.4144964
chr14	103160000	103165000	chr14	103375000	103380000	0,0,0	2.883696	0.9891769	2.0156417	1.1598804	1.5491014	3.4955397	0.7250683	4.526544
chr14	55910000	55915000	chr14	56945000	56950000	0,0,0	3.676394	0.9987275	1.9803814	3.113943	3.2490733	3.8995159	1.046369	6.667465
chr14	59585000	59590000	chr14	60040000	60045000	0,0,0	2.6979015	0.958102	1.8270904	0.8020296	1.1991582	2.4599314	0.7838294	3.1728466
chr14	75595000	75600000	chr14	76125000	76130000	0,0,0	4.134788	0.98731375	2.171781	2.0074108	2.2362604	2.5833259	0.87403494	4.367691
chr14	48870000	48875000	chr14	49645000	49650000	0,0,0	3.1233153	0.9960518	1.7369199	2.423393	2.6272686	3.3809407	0.9662738	5.5350676
chr14	29235000	29240000	chr14	29740000	29745000	0,0,0	3.1185093	0.99562114	1.8620858	1.7235768	2.5574667	3.8994646	1.2654783	5.431533
chr14	50325000	50330000	chr14	50575000	50580000	0,0,0	4.485412	0.9992631	2.5104203	2.9392831	3.4934185	4.6011453	1.4233375	7.2138414
chr14	77775000	77780000	chr14	78010000	78015000	0,0,0	2.5295799	0.9655385	1.5387896	1.3504736	1.386149	2.1678412	0.67242575	3.3682623
chr14	74195000	74200000	chr14	74500000	74505000	0,0,0	2.923169	0.97732747	2.000623	1.0050931	1.3649021	2.8935773	0.5872364	3.7869935
chr14	38445000	38450000	chr14	38665000	38670000	0,0,0	2.8413548	0.97844535	1.4392817	1.9579993	1.9798338	2.0971174	1.0641624	3.8375614
chr14	61090000	61095000	chr14	61475000	61480000	0,0,0	3.367778	0.9954767	1.9074273	2.153032	2.5815647	3.4852715	1.0021734	5.399078
chr14	40045000	40050000	chr14	40445000	40450000	0,0,0	2.737957	0.9757563	1.7141305	1.3871964	1.4799079	2.486921	0.88115215	3.7199845
chr14	50685000	50690000	chr14	50895000	50900000	0,0,0	4.288707	0.9929292	2.2722497	1.7546705	2.7608898	3.3925924	1.0672302	4.9522996
chr14	102235000	102240000	chr14	102410000	102415000	0,0,0	2.4363272	0.9849221	1.6445795	1.4111395	1.4245248	2.9406128	0.5320158	4.194959
chr14	51010000	51015000	chr14	51240000	51245000	0,0,0	3.1673002	0.9914918	2.0138686	1.4120526	2.0065854	3.5120604	0.6614998	4.7672186
chr14	56960000	56965000	chr14	57785000	57790000	0,0,0	3.0916646	0.9975596	1.9654078	1.9215841	2.463642	4.3081446	1.1363432	6.0162196
chr14	30180000	30185000	chr14	30460000	30465000	0,0,0	2.2046351	0.9634813	1.2981431	0.99616754	1.628641	2.4247923	0.7257391	3.3102746
chr14	23035000	23040000	chr14	23320000	23325000	0,0,0	4.5442533	0.9995983	3.4907331	1.6488547	2.0085597	6.3550205	1.0021868	7.820669
chr14	37260000	37265000	chr14	37405000	37410000	0,0,0	3.1755419	0.985849	2.0552285	1.04371	1.8255593	3.3306723	0.5475064	4.2584143
chr14	33705000	33710000	chr14	34110000	34115000	0,0,0	2.183421	0.95542365	1.2664144	1.093308	1.4947901	2.1390452	0.60764295	3.1108744
chr14	61190000	61195000	chr14	61435000	61440000	0,0,0	1.961028	0.9535284	1.3446517	0.9753516	1.0196664	2.2022526	0.52992004	3.0692317
chr14	105685000	105690000	chr14	105740000	105745000	0,0,0	2.0608706	0.96330523	1.2893945	1.2229029	1.3219601	2.2184396	0.5006129	3.3054643
chr14	86930000	86935000	chr14	87350000	87355000	0,0,0	3.3233268	1.0	1.7455747	1.4378653	1.4716537	1.6749734	0.8583691	2.953076
chr14	54000000	54005000	chr14	54805000	54810000	0,0,0	3.7909737	0.99943876	2.743922	1.9211171	2.2701392	5.7784977	1.2260032	7.486157
chr14	23735000	23740000	chr14	23845000	23850000	0,0,0	2.5816395	0.96868217	1.6072482	1.1315422	1.4770318	2.4581115	0.6716563	3.4639268
chr14	52515000	52520000	chr14	52935000	52940000	0,0,0	2.5932653	0.9728764	1.288053	1.8462023	1.9140835	1.9666566	0.7028356	3.6077254
chr14	61925000	61930000	chr14	62590000	62595000	0,0,0	3.9935188	0.9938603	2.3550212	1.9845963	2.2730317	3.3294222	0.99386686	5.093508
chr14	54015000	54020000	chr14	54460000	54465000	0,0,0	2.3026896	0.9823005	1.2937497	1.5184093	2.0029926	2.6849427	0.6672486	4.03464
chr14	39965000	39970000	chr14	42060000	42065000	0,0,0	3.603872	0.99641585	1.7439495	2.8214188	3.1307325	3.1238859	1.0294693	5.6318135
chr14	60810000	60815000	chr14	61720000	61725000	0,0,0	2.8990917	0.9909008	1.6917773	1.7679058	2.1743593	3.1285877	0.9902349	4.7000594
chr14	25275000	25280000	chr14	25515000	25520000	0,0,0	2.914882	0.99004954	1.5440811	1.80349	2.4861681	3.0075126	0.9368091	4.610615
chr14	34575000	34580000	chr14	34765000	34770000	0,0,0	2.9420576	0.970051	1.6541669	1.3909931	1.7043567	2.2721853	0.615652	3.5086236
chr14	53905000	53910000	chr14	54645000	54650000	0,0,0	2.1312153	0.9579634	1.3671523	1.8434128	1.853248	3.3151598	1.0416738	4.953749
chr14	33045000	33050000	chr14	34785000	34790000	0,0,0	4.554226	0.99984103	2.674773	3.0921834	4.0945487	5.9990463	1.8165323	8.747654
chr14	50360000	50365000	chr14	50690000	50695000	0,0,0	3.4290447	0.9878261	2.0334964	1.45588	2.075711	3.1148038	0.5351402	4.4089193
chr14	67835000	67840000	chr14	67880000	67885000	0,0,0	3.5971887	0.9858732	1.4275881	2.5411777	2.7441645	2.0012996	0.9717225	4.260124
chr14	33050000	33055000	chr14	33920000	33925000	0,0,0	2.7534373	0.99104935	1.8544037	1.5837903	1.6143618	3.3087013	0.8127425	4.716515
chr14	62625000	62630000	chr14	63735000	63740000	0,0,0	5.807982	0.9999517	3.1458497	4.8355803	6.5672393	8.247413	2.3080373	12.545707
chr14	103800000	103805000	chr14	103850000	103855000	0,0,0	2.1658115	0.95797735	1.4137954	1.0902114	1.1746583	2.2007987	0.4252657	3.1698754
chr14	103570000	103575000	chr14	103755000	103760000	0,0,0	3.2140477	0.9941056	2.2451475	1.5396905	1.6485443	3.7656665	0.61433727	5.13428
chr14	103155000	103160000	chr14	103750000	103755000	0,0,0	2.4934847	0.965043	1.6623669	0.9912011	1.2511746	2.472917	0.61202246	3.3539848
chr14	61490000	61495000	chr14	61710000	61715000	0,0,0	3.1620734	0.98743033	2.0255442	1.5515047	1.6823355	2.9978075	0.7067838	4.376923
chr14	67090000	67095000	chr14	67595000	67600000	0,0,0	2.95971	0.98869383	1.7988158	1.6175855	1.9385942	3.0450172	0.92044896	4.482871
chr14	101365000	101370000	chr14	102100000	102105000	0,0,0	2.6447124	0.9790134	1.5862633	2.2605402	2.4830174	3.7688093	1.0164503	5.7781787
chr14	71450000	71455000	chr14	71490000	71495000	0,0,0	3.3339248	0.98550993	1.7594366	1.4104643	2.4196198	2.9809856	0.7998586	4.2347317
chr14	67110000	67115000	chr14	67430000	67435000	0,0,0	2.3874853	0.9585086	1.4182522	1.2132645	1.4121506	2.1041422	0.7615452	3.1825995
chr14	29505000	29510000	chr14	29700000	29705000	0,0,0	2.4519575	0.96613586	1.3251717	1.424356	1.7189246	2.1196547	0.67130595	3.385749
chr14	57120000	57125000	chr14	57530000	57535000	0,0,0	2.768431	0.9836206	1.5478331	2.475037	2.9427013	3.867891	0.9868379	6.0679245
chr14	75770000	75775000	chr14	76025000	76030000	0,0,0	3.0462503	0.9885912	1.9680387	1.1036351	1.9224032	3.492825	0.45785683	4.473834
chr14	96020000	96025000	chr14	96240000	96245000	0,0,0	2.7958107	0.9647096	1.6981115	1.1619647	1.4707729	2.3116329	0.48496282	3.34449
chr14	45420000	45425000	chr14	45565000	45570000	0,0,0	2.5817897	0.97995937	1.5764481	1.4653738	1.6465288	2.6078434	0.73464674	3.9103978
chr14	56325000	56330000	chr14	56945000	56950000	0,0,0	2.2546268	0.9434531	1.4751142	1.5268129	1.7189145	3.2378745	0.9537136	4.5950418
chr14	44360000	44365000	chr14	45255000	45260000	0,0,0	2.4568143	0.9884725	1.329223	1.7101955	2.3458128	2.9433115	1.4109277	4.4634852
chr14	104275000	104280000	chr14	104375000	104380000	0,0,0	2.4600503	0.9809772	1.7847651	0.8650602	1.2670263	3.1935842	0.43259415	3.9625266
chr14	29225000	29230000	chr14	30005000	30010000	0,0,0	5.812286	0.9999611	3.3692408	4.021437	4.658881	6.580749	1.8536044	10.155359
chr14	72495000	72500000	chr14	72755000	72760000	0,0,0	1.8883202	0.9564343	1.3261292	0.74676865	1.0844262	2.4700155	0.5819359	3.1338098
chr14	76520000	76525000	chr14	76850000	76855000	0,0,0	2.7022717	0.9946267	1.8934169	1.1035839	1.8927761	4.245894	0.78157204	5.2268577
chr14	61330000	61335000	chr14	61725000	61730000	0,0,0	3.5879683	0.992427	2.2419143	1.3108206	2.207319	3.7184973	0.7461255	4.8836713
chr14	64935000	64940000	chr14	65350000	65355000	0,0,0	2.6345127	0.96958786	1.4004039	1.6339914	1.739859	2.0408394	0.8064377	3.4932764
chr14	47035000	47040000	chr14	47750000	47755000	0,0,0	2.5562277	0.98057693	1.5228463	1.659373	1.6601171	2.4667048	0.8586477	3.9417033
chr14	39965000	39970000	chr14	40745000	40750000	0,0,0	2.5003998	0.9785022	1.4020276	1.6172078	1.8272067	2.4026842	0.7658189	3.8402023
chr14	80680000	80685000	chr14	81425000	81430000	0,0,0	3.1824832	0.99354446	1.5187042	2.715909	2.7617674	2.6292002	1.2265191	5.0433416
chr14	96250000	96255000	chr14	96420000	96425000	0,0,0	2.4492223	0.9603847	1.4783957	1.2970601	1.3512613	2.0759325	0.50773966	3.2288747
chr14	64465000	64470000	chr14	64765000	64770000	0,0,0	3.62042	0.9925187	1.8656435	2.3977334	2.5088942	2.7645397	0.798121	4.8958583
chr14	65630000	65635000	chr14	66290000	66295000	0,0,0	2.4864538	0.9928824	1.7721504	1.0978264	1.6710703	3.9698515	0.7625667	4.945697
chr14	96760000	96765000	chr14	96890000	96895000	0,0,0	3.2150176	0.98040426	1.9803313	1.1582332	1.7808222	2.9033098	0.47636256	3.9328504
chr14	50360000	50365000	chr14	50890000	50895000	0,0,0	4.7090015	0.9951223	2.0086405	2.6264315	3.4568129	2.989025	1.1904863	5.323631
chr14	22600000	22605000	chr14	22750000	22755000	0,0,0	1.7308459	0.9241897	1.3022566	0.6276805	0.68428946	2.02185	0.3106333	2.5797882
chr14	91370000	91375000	chr14	91635000	91640000	0,0,0	3.4398866	0.99448556	2.0689719	1.5173535	2.4799929	3.8521636	0.80794585	5.2009225
chr14	20880000	20885000	chr14	21070000	21075000	0,0,0	2.3364954	0.9799238	1.5465828	1.2779709	1.4257203	2.7726507	0.63281965	3.908625
chr14	68475000	68480000	chr14	68570000	68575000	0,0,0	4.19107	0.9989373	2.037971	2.780944	4.1062093	4.3756967	1.2847712	6.8476477
chr14	103965000	103970000	chr14	104010000	104015000	0,0,0	1.9462982	0.9374438	1.3531424	0.575501	1.032235	2.2604208	0.25534013	2.7719774
chr14	24800000	24805000	chr14	24905000	24910000	0,0,0	7.5659847	0.99954355	4.100321	2.6443622	4.1836796	5.342252	1.7436954	7.6927958
chr14	32545000	32550000	chr14	32670000	32675000	0,0,0	1.8255149	0.92259336	1.2584229	0.5133279	0.9854163	2.1026566	0.27968073	2.558948
chr14	106480000	106485000	chr14	106770000	106775000	0,0,0	8.7137785	0.99999857	1.850371	10.574221	11.256261	4.0429053	4.089522	13.442212
chr14	78490000	78495000	chr14	79060000	79065000	0,0,0	3.642901	0.99852324	1.6961036	3.4143584	3.735936	3.4836102	1.2283738	6.518595
chr14	30010000	30015000	chr14	30680000	30685000	0,0,0	4.6267376	0.9998745	2.5082242	3.0278387	4.9136653	6.2926235	1.6850423	8.9840355
chr14	61925000	61930000	chr14	62300000	62305000	0,0,0	5.073968	0.99976194	3.2294297	2.4525015	3.5131304	6.1637554	1.0900472	8.343757
chr14	43005000	43010000	chr14	43510000	43515000	0,0,0	3.5788612	0.990737	1.7041538	2.122663	2.770973	2.7954032	1.2124714	4.6822147
chr14	23125000	23130000	chr14	23315000	23320000	0,0,0	2.0892153	0.9708344	1.3915856	0.96278286	1.3630604	2.679324	0.6218699	3.535131
chr14	29360000	29365000	chr14	29740000	29745000	0,0,0	2.0973637	0.9646128	1.356233	1.1842178	1.2529707	2.2891126	0.7231665	3.3417504
chr14	53100000	53105000	chr14	53745000	53750000	0,0,0	3.4455945	0.99166685	1.5821134	2.649247	2.7214713	2.433125	0.9880891	4.788011
chr14	61330000	61335000	chr14	61790000	61795000	0,0,0	3.6430285	0.9836108	1.6117649	2.0209055	2.5715861	2.315199	0.9656491	4.1115594
chr14	28120000	28125000	chr14	28615000	28620000	0,0,0	3.5565326	0.9952581	1.6271901	2.7530246	3.1598582	2.9047415	1.3209151	5.351875
chr14	45890000	45895000	chr14	46500000	46505000	0,0,0	2.1236155	0.9648317	1.3529927	1.0976251	1.3494922	2.3722908	0.5823231	3.3479578
chr14	93415000	93420000	chr14	93605000	93610000	0,0,0	3.2257788	0.99099964	2.0813122	1.3951625	1.9139777	3.4708364	0.7456434	4.710981
chr14	24440000	24445000	chr14	24485000	24490000	0,0,0	6.332312	0.99989974	2.109874	5.8839154	6.6525526	3.9786272	2.3911436	9.208775
chr14	65880000	65885000	chr14	66285000	66290000	0,0,0	2.7631152	0.98958933	1.5909609	1.8989809	2.0766187	2.8774157	0.7767708	4.5653987
chr14	93685000	93690000	chr14	94370000	94375000	0,0,0	2.0962543	0.94686675	1.3853058	0.8239863	1.1434724	2.2028246	0.68583757	2.935257
chr14	51065000	51070000	chr14	51240000	51245000	0,0,0	2.1896143	0.9723469	1.5301368	0.96941245	1.2039912	2.7266893	0.46937424	3.5883892
chr14	21610000	21615000	chr14	21650000	21655000	0,0,0	1.7156277	0.90974003	1.3733912	0.49489903	0.5022625	1.9654007	0.36988276	2.4053109
chr14	37020000	37025000	chr14	37620000	37625000	0,0,0	2.997274	0.99287546	1.8367947	1.7067959	2.1379898	3.4275677	0.8422291	4.94472
chr14	105560000	105565000	chr14	105600000	105605000	0,0,0	1.7159244	0.91701925	1.3357756	0.34703082	0.68821406	2.1809325	0.17753829	2.4894044
chr14	76175000	76180000	chr14	76445000	76450000	0,0,0	5.6858253	0.99986506	2.8560588	4.067872	4.8959556	5.295584	1.7272506	8.91147
chr14	61200000	61205000	chr14	61715000	61720000	0,0,0	3.0356376	0.98820925	1.7647637	1.7349137	2.037525	2.8987532	0.94043005	4.4408984
chr14	33055000	33060000	chr14	33305000	33310000	0,0,0	2.5196745	0.9372418	1.4564925	1.20866	1.2211094	1.6943886	0.46168038	2.768753
chr14	95910000	95915000	chr14	96460000	96465000	0,0,0	3.5253432	0.98545814	1.6605695	2.2581034	2.3680184	2.2239585	0.94245404	4.2311616
chr14	60095000	60100000	chr14	60645000	60650000	0,0,0	3.1654794	0.9887091	1.820825	1.5818036	2.1854079	3.0781734	0.8719573	4.484221
chr14	21965000	21970000	chr14	22025000	22030000	0,0,0	1.9417763	0.9541615	1.4212867	0.7132515	0.9345924	2.4489505	0.47303686	3.0829518
chr14	50335000	50340000	chr14	50995000	51000000	0,0,0	2.9629462	0.97521824	1.9529214	1.1835735	1.3779082	2.6459656	0.67316353	3.698031
chr14	56195000	56200000	chr14	56805000	56810000	0,0,0	2.766426	0.98573816	1.5305662	2.541702	3.0770693	3.9696105	1.3734179	6.228901
chr14	68475000	68480000	chr14	68630000	68635000	0,0,0	3.9405856	0.9982168	2.126343	2.1394844	3.48389	4.4282303	1.301484	6.3299947
chr14	36535000	36540000	chr14	36780000	36785000	0,0,0	2.060089	0.9589579	1.4532019	0.9152603	1.0123359	2.3799236	0.43664867	3.1934884
chr14	93405000	93410000	chr14	94010000	94015000	0,0,0	2.4335518	0.9761317	1.3364539	1.448189	1.9072878	2.4483109	0.74069875	3.73559
chr14	51745000	51750000	chr14	52240000	52245000	0,0,0	5.0682254	0.99963176	3.1732626	3.3028116	4.386852	7.400032	2.2680202	10.335865
chr14	57950000	57955000	chr14	58330000	58335000	0,0,0	2.2056751	0.976455	1.401834	1.3797917	1.4450685	2.5227468	0.9058627	3.7492282
chr14	77620000	77625000	chr14	77915000	77920000	0,0,0	2.6973622	0.9705164	1.3490386	1.8152177	1.84501	1.9107596	0.81553876	3.5242865
chr14	69590000	69595000	chr14	69920000	69925000	0,0,0	3.1984146	0.97509784	1.7632141	1.6598421	1.7594774	2.2177691	0.60667	3.6931844
chr14	65285000	65290000	chr14	65350000	65355000	0,0,0	2.1421897	0.94768727	1.601727	0.72395444	0.80126643	2.307307	0.39050063	2.9508219
chr14	35680000	35685000	chr14	35880000	35885000	0,0,0	2.404209	0.98052305	1.7160925	0.8365225	1.3432624	3.195357	0.4743708	3.9389327
chr14	70280000	70285000	chr14	70780000	70785000	0,0,0	3.7279537	0.99662876	2.3548744	1.5723531	2.4901845	4.2954235	1.0732893	5.693071
chr14	75075000	75080000	chr14	75270000	75275000	0,0,0	2.109394	0.9474455	1.4095249	0.81054586	1.1220922	2.2257252	0.4674249	2.9462104
chr14	36785000	36790000	chr14	37415000	37420000	0,0,0	4.94259	0.9970571	2.374848	2.6376266	3.4127767	3.484391	1.696755	5.828948
chr14	63855000	63860000	chr14	64090000	64095000	0,0,0	2.5641966	0.96542853	1.5541326	1.2250595	1.458624	2.2761328	0.66088045	3.3650746
chr14	31970000	31975000	chr14	32720000	32725000	0,0,0	2.3438773	0.98958236	1.6395423	1.2925199	1.4970217	3.41582	0.620473	4.564727
chr14	77340000	77345000	chr14	77535000	77540000	0,0,0	5.5753517	0.9999497	3.6277099	2.3958905	4.2046432	7.768267	1.2219249	9.897948
chr14	39580000	39585000	chr14	39640000	39645000	0,0,0	2.1536732	0.93972695	1.4524701	0.8847581	0.98671556	2.0227103	0.33283108	2.809162
chr14	56955000	56960000	chr14	57655000	57660000	0,0,0	3.5923688	0.9984219	2.3011026	1.8626857	2.692455	4.7964983	1.1094385	6.452219
chr14	65635000	65640000	chr14	65875000	65880000	0,0,0	3.345247	0.98844004	1.8944556	1.7521095	2.1466599	2.9032419	0.6999356	4.4606724
chr14	88665000	88670000	chr14	88945000	88950000	0,0,0	2.274931	0.9227757	1.5481944	0.847558	0.85469055	1.8079213	0.40170395	2.5613062
chr14	100450000	100455000	chr14	100575000	100580000	0,0,0	3.1270478	0.98935807	2.24178	0.92804646	1.5457325	3.7184927	0.6559188	4.5434227
chr14	52765000	52770000	chr14	52935000	52940000	0,0,0	3.0605686	0.9866342	1.8905509	1.2020963	1.9767082	3.2469738	0.5781127	4.3155036
chr14	37135000	37140000	chr14	37615000	37620000	0,0,0	2.7553918	0.9879636	1.4417727	1.9856935	2.2998817	2.6552193	0.8042941	4.42028
chr14	61795000	61800000	chr14	62230000	62235000	0,0,0	2.2869093	0.9710115	1.3845509	1.0168595	1.6748205	2.6373491	0.6192928	3.5412242
chr14	50895000	50900000	chr14	51290000	51295000	0,0,0	3.2705326	0.9877209	1.4444802	2.2456667	2.715994	2.404167	1.2839445	4.4003153
chr14	91645000	91650000	chr14	91750000	91755000	0,0,0	2.8559809	0.95094955	1.9416084	0.8288304	1.0939504	2.2784803	0.4624509	3.0152183
chr14	32585000	32590000	chr14	32715000	32720000	0,0,0	2.473426	0.95230144	1.3859863	1.1268171	1.5271031	2.041555	0.6966262	3.0431702
chr14	41755000	41760000	chr14	42065000	42070000	0,0,0	3.5006444	0.9817168	2.1146116	1.6135781	1.6691662	2.567895	0.65520376	4.002187
chr14	95160000	95165000	chr14	95895000	95900000	0,0,0	3.789178	0.9992187	2.2631993	2.8654077	3.0697465	4.6082315	1.3071146	7.15526
chr14	76270000	76275000	chr14	76445000	76450000	0,0,0	2.4261558	0.9751408	1.4107606	1.4928668	1.6698089	2.3679185	0.8150266	3.694911
chr14	68710000	68715000	chr14	69280000	69285000	0,0,0	4.5396037	0.9991106	2.8536186	2.8579564	4.0051565	6.8238783	1.2950392	9.3642845
chr14	59595000	59600000	chr14	59910000	59915000	0,0,0	4.5571923	0.99940723	3.2885258	1.1184589	2.6733391	6.4373326	0.85039306	7.431518
chr14	79745000	79750000	chr14	80005000	80010000	0,0,0	2.245312	0.9495632	1.2784371	1.238705	1.3906603	1.8862733	0.44104642	2.9873445
chr14	104275000	104280000	chr14	104445000	104450000	0,0,0	3.0894516	0.9929304	1.8854233	1.3434529	2.3440359	3.7582903	0.7138653	4.952471
chr14	23785000	23790000	chr14	24025000	24030000	0,0,0	3.0739093	0.9848502	1.979369	1.312252	1.6751618	3.023759	0.757682	4.190205
chr14	22465000	22470000	chr14	22825000	22830000	0,0,0	2.6362689	0.9749444	1.4161007	1.7559569	1.7884383	2.1261911	0.63200974	3.6870415
chr14	71375000	71380000	chr14	71420000	71425000	0,0,0	1.8151268	0.91164064	1.3075439	0.6276563	0.7464441	1.8686782	0.33840117	2.4265947
chr14	102420000	102425000	chr14	102790000	102795000	0,0,0	2.9928582	0.9667978	2.0229282	0.926643	1.2611424	2.58181	0.6232093	3.4054925
chr14	56070000	56075000	chr14	57050000	57055000	0,0,0	5.8402104	0.9996653	2.6817873	3.4383638	5.043578	4.9468484	1.876592	8.003172
chr14	92610000	92615000	chr14	93150000	93155000	0,0,0	2.7329705	0.9900657	1.6475161	1.4658647	2.1293225	3.309246	0.70735407	4.612237
chr14	48385000	48390000	chr14	48865000	48870000	0,0,0	4.166404	0.9959586	2.310018	2.081433	2.796498	3.661583	1.0915927	5.511746
chr14	97045000	97050000	chr14	99720000	99725000	0,0,0	3.3708923	0.9974991	1.5806249	2.9439979	3.5001645	3.3748443	1.2354876	5.991731
chr14	65635000	65640000	chr14	66535000	66540000	0,0,0	2.9088678	0.9867959	1.8608443	1.6669992	2.7233393	4.8364773	1.0200837	6.318254
chr14	70045000	70050000	chr14	70190000	70195000	0,0,0	3.6083832	0.99487436	2.3543427	1.4407991	2.1435356	3.9933386	0.8395095	5.274049
chr14	46530000	46535000	chr14	46670000	46675000	0,0,0	2.8181188	0.95348895	1.4956267	1.383549	1.5581259	1.8385615	0.77547115	3.068383
chr14	39635000	39640000	chr14	39835000	39840000	0,0,0	2.1607237	0.980851	1.2720474	1.6371301	1.7236435	2.500687	0.74542844	3.9559138
chr14	28750000	28755000	chr14	29075000	29080000	0,0,0	2.6349843	0.975003	1.7204543	1.2499825	1.3757625	2.5782878	0.73886263	3.6893833
chr14	75595000	75600000	chr14	75770000	75775000	0,0,0	6.4568453	0.99981207	3.7413464	2.7035975	4.2864523	6.1769576	2.0736318	8.580154
chr14	20925000	20930000	chr14	21070000	21075000	0,0,0	2.3288043	0.9731935	1.7608972	0.55942607	1.0994368	3.1222196	0.37539896	3.6194873
chr14	39185000	39190000	chr14	39480000	39485000	0,0,0	3.001205	0.9559971	1.8213279	1.1268753	1.3554417	2.122157	0.83349043	3.1238241
chr14	105220000	105225000	chr14	105505000	105510000	0,0,0	2.6482222	0.9654205	1.5474768	1.3382338	1.5162148	2.1753023	0.5642584	3.3648436
chr14	29240000	29245000	chr14	29930000	29935000	0,0,0	4.157853	0.9987847	2.0081923	4.344724	5.1127677	5.156153	1.4442878	9.01813
chr14	23800000	23805000	chr14	23925000	23930000	0,0,0	2.23881	0.9608245	1.7033777	0.6265476	0.89748526	2.6831086	0.45699167	3.2400396
chr14	95420000	95425000	chr14	95885000	95890000	0,0,0	2.5343366	0.9693322	1.3601551	1.6594758	1.6930563	2.0098152	0.7695018	3.4849048
chr14	21480000	21485000	chr14	21565000	21570000	0,0,0	2.6780891	0.9770624	2.110678	0.52292097	0.98837405	3.3105512	0.28371954	3.7753696
chr14	65875000	65880000	chr14	66420000	66425000	0,0,0	2.9872773	0.9941012	1.7117441	1.738548	2.555672	3.5881696	0.87877643	5.1335454
chr14	22855000	22860000	chr14	22940000	22945000	0,0,0	2.6292303	0.9806614	1.8937408	0.63234437	1.4086008	3.3839781	0.45586562	3.946062
chr14	65875000	65880000	chr14	66535000	66540000	0,0,0	3.138872	0.99265456	1.5675726	2.091629	2.797953	3.0549614	0.9807333	4.9141874
chr14	101735000	101740000	chr14	102085000	102090000	0,0,0	2.2319345	0.9737046	1.3463087	1.4734292	1.5192884	2.3290224	0.6497929	3.6387374
chr14	89635000	89640000	chr14	90385000	90390000	0,0,0	2.6106675	0.99445933	1.7036524	1.7408127	1.9503593	3.648788	1.0024761	5.196177
chr14	63855000	63860000	chr14	64760000	64765000	0,0,0	4.0636716	0.9982961	1.9414302	2.9205632	3.7421885	3.7794309	1.3567679	6.375487
chr14	28120000	28125000	chr14	28835000	28840000	0,0,0	10.900337	1.0	3.8147602	9.800742	13.6109	9.51379	4.0712123	18.225561
chr14	23055000	23060000	chr14	23180000	23185000	0,0,0	2.2569864	0.9656187	1.5172642	1.1504004	1.1508999	2.3480148	0.5780795	3.3705928
chr14	90765000	90770000	chr14	91160000	91165000	0,0,0	3.5574265	0.99565333	2.0327635	2.2788062	2.5028505	3.4133084	1.1055955	5.438914
chr14	52770000	52775000	chr14	53425000	53430000	0,0,0	2.884183	0.9752987	1.3185507	1.8109515	2.2338707	2.091548	0.7698015	3.7012825
chr14	68300000	68305000	chr14	69290000	69295000	0,0,0	4.484635	0.9995038	2.5583851	2.8469346	3.683342	5.0786815	1.1630573	7.60929
chr14	101310000	101315000	chr14	102095000	102100000	0,0,0	2.6271334	0.97904927	1.6966926	1.640039	2.378643	4.3223724	0.76639354	5.780185
chr14	58575000	58580000	chr14	58630000	58635000	0,0,0	2.3406856	0.926671	1.4435196	0.9699439	1.0799793	1.7508979	0.38252148	2.6130702
chr14	30220000	30225000	chr14	30370000	30375000	0,0,0	2.0884428	0.9467975	1.2690933	1.1253476	1.2358657	1.9336448	0.4946538	2.933954
chr14	65625000	65630000	chr14	66425000	66430000	0,0,0	3.3591402	0.9946203	1.8466544	2.934275	3.7023363	4.739654	1.1608093	7.347899
chr14	61095000	61100000	chr14	61330000	61335000	0,0,0	5.049782	0.9985999	2.535519	2.5809915	3.8221686	4.277659	1.2217662	6.571874
chr14	79445000	79450000	chr14	80475000	80480000	0,0,0	3.2536726	0.9973354	1.3421696	4.7706504	5.088053	3.9007602	2.0524151	8.141338
chr14	96065000	96070000	chr14	96245000	96250000	0,0,0	2.4873753	0.9725823	1.2937851	1.7226337	1.8355962	2.0657084	0.76786304	3.5969381
chr14	34310000	34315000	chr14	34760000	34765000	0,0,0	3.6880374	0.99820673	2.3275	2.155345	2.5677962	4.4085217	0.96345425	6.3243837
